idhh	idperson	idorighh	idorigperson	idpartner	idmother	idfather	dct	drgn1	drgn2	dwt	drgur	dag	dgn	dms	dec	deh	dey	les	yem	yse	dra	yiy	ypt	yprrt	poa	bot_s	bfa01_s	bfa02_s	bdioa_s	bchmt_s	bun_s	tin_s	tscee_s	tscse_s	tscot_s	tscer_s	ils_dispy	ils_origy	ils_earns	ils_benmt	ils_bennt	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicdy	ils_sicer	ils_sicee	ils_sicse	ils_pen	ils_b1_bun	ils_b2_bfaed	ils_b2_bsaho	ils_b2_penhl	sid_h
16	1603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
16	1604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
16	1605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
16	1606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
16	1607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
17	1701	0	0	1702	1703	1704	0	0	0	1	0	37	1	2	0	2	0	3	160	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	300,04	160	160	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
17	1702	0	0	1701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
17	1703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
17	1704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
17	1705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
17	1706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
17	1707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
18	1801	0	0	1802	1803	1804	0	0	0	1	0	37	1	2	0	2	0	3	170	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	310,04	170	170	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
18	1802	0	0	1801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
18	1803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
18	1804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
18	1805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
18	1806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
18	1807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
19	1901	0	0	1902	1903	1904	0	0	0	1	0	37	1	2	0	2	0	3	180	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	320,04	180	180	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
19	1902	0	0	1901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
19	1903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
19	1904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
19	1905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
19	1906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
19	1907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
20	2001	0	0	2002	2003	2004	0	0	0	1	0	37	1	2	0	2	0	3	190	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	330,04	190	190	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
20	2002	0	0	2001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
20	2003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
20	2004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
20	2005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
20	2006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
20	2007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
21	2101	0	0	2102	2103	2104	0	0	0	1	0	37	1	2	0	2	0	3	200	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	340,04	200	200	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
21	2102	0	0	2101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
21	2103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
21	2104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
21	2105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
21	2106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
21	2107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
22	2201	0	0	2202	2203	2204	0	0	0	1	0	37	1	2	0	2	0	3	210	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	350,04	210	210	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
22	2202	0	0	2201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
22	2203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
22	2204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
22	2205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
22	2206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
22	2207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
23	2301	0	0	2302	2303	2304	0	0	0	1	0	37	1	2	0	2	0	3	220	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	360,04	220	220	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
23	2302	0	0	2301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
23	2303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
23	2304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
23	2305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
23	2306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
23	2307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
24	2401	0	0	2402	2403	2404	0	0	0	1	0	37	1	2	0	2	0	3	230	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	370,04	230	230	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
24	2402	0	0	2401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
24	2403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
24	2404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
24	2405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
24	2406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
24	2407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
25	2501	0	0	2502	2503	2504	0	0	0	1	0	37	1	2	0	2	0	3	240	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	380,04	240	240	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
25	2502	0	0	2501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
25	2503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
25	2504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
25	2505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
25	2506	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
25	2507	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
26	2601	0	0	2602	2603	2604	0	0	0	1	0	37	1	2	0	2	0	3	250	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	390,04	250	250	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
26	2602	0	0	2601	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
26	2603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
26	2604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
26	2605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
26	2606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
26	2607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
27	2701	0	0	2702	2703	2704	0	0	0	1	0	37	1	2	0	2	0	3	260	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	400,04	260	260	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
27	2702	0	0	2701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
27	2703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
27	2704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
27	2705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
27	2706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
27	2707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
28	2801	0	0	2802	2803	2804	0	0	0	1	0	37	1	2	0	2	0	3	270	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	410,04	270	270	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
28	2802	0	0	2801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
28	2803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
28	2804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
28	2805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
28	2806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
28	2807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
29	2901	0	0	2902	2903	2904	0	0	0	1	0	37	1	2	0	2	0	3	280	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	420,04	280	280	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
29	2902	0	0	2901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
29	2903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
29	2904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
29	2905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
29	2906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
29	2907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
30	3001	0	0	3002	3003	3004	0	0	0	1	0	37	1	2	0	2	0	3	290	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	430,04	290	290	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
30	3002	0	0	3001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
30	3003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
30	3004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
30	3005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
30	3006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
30	3007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
31	3101	0	0	3102	3103	3104	0	0	0	1	0	37	1	2	0	2	0	3	300	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	440,04	300	300	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
31	3102	0	0	3101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
31	3103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
31	3104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
31	3105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
